headline,label
"KBC: બાળકો પણ બનશે કરોડપતિ, શરૂ થવાનું છે રજિસ્ટ્રેશન",entertainment
સલમાનના પિતાને ધમકી આપવા બદલ 'શાહરુખ'ની ધરપકડ,entertainment
"દીકરાના લગ્ન પહેલા અંબાણી પરિવારે મુંબઈના 50,000 પોલીસકર્મીઓનું મોંઢું મીઠું કરાવ્યું",entertainment
"હવે સીલિંગ ફેનને પણ મોબાઇલથી કરી શકશો કંન્ટ્રોલ, જાણો કેવી રીતે",tech
"નથી થયુ બ્રેકઅપ, 'સાહો'નાં સેટ પર દરરોજ દેવસેનાને વીડિયો કોલ કરે છે બાહુબલી",entertainment
ફિલ્મ ન ચાલી તો વાઇરલ કરી દીધી Bold તસવીરો,entertainment
માલદીવમાં રજાઓ માણીને કરીના-સૈફ સાથે પરત ફર્યો તૈમૂર,entertainment
"આ છે દુનિયાના સૌથી મોંઘા મોબાઈલ ફોન, કરોડો રુપિયા છે કિંમત",tech
"પેટ્રોલના ભાવમાં 23 દિવસમાં રૂ. 5નો ઘટાડો, હજુ સસ્તુ થશે પેટ્રોલ-ડિઝલ",business
'હાલના તબક્કે માર્કેટમાં છે ઘણી અનિશ્ચિતતા',business
"Nokiaના આ ત્રણ લોકપ્રિય સ્માર્ટફોન થયા સસ્તા, જાણો કિંમત",tech
વીડિયોકોન લોન કેસ: રજા પર ઉતર્યા  ICICI બેંકના CEO ચંદા કોચર,business
"Jio યૂઝર્સને દરરોજ મળી રહ્યો છે ફ્રીમાં એક્સ્ટ્રા 2GB ડેટા, આ રીતે ઉઠાવો લાભ",tech
ટ્રાફિક નિયમોનું ઉલ્લંઘન કરશો તો તમારા ઇન્સ્યોરન્સ પર થશે આ અસર,business
લાવા કંપનીએ લોન્ચ કર્યો 13 મેગાપિક્સલનો સ્માર્ટફોન V5,business
બેંક કર્મચારીઓ બુધવારથી બે દિવસની હડતાલ પર: બેન્કિગ વ્યવસ્થા ખોરવાશે,business
હવે નોકરી છૂટશે તો PFમાંથી 75% રકમ જ ઉપાડી શકાશે,business
BIG BOSS: ઘરથી બહાર થતાં જ જસલીને અનૂપ જલોટા સાથેના સંબંધો નકાર્યા,entertainment
"આજે લોન્ચ થશે NOKIAનો જોરદાર સ્માર્ટફોન, બે દિવસ ચાલશે બેટરી",tech
"આલિયા ભટ્ટ પહોંચી મિત્રના લગ્નમાં, જુઓ આલીયાનો ટ્રેડિશનલ અવતાર",entertainment
"લગ્નના બંધનમાં બંધાશે રણવીર-દીપિકા, પેરેન્ટસે નક્કી કરી તારીખ",entertainment
BigBazaar પર એક્સપાયરી ડેટ વાળો સામાન વેચવાનો આરોપ,business
"અનુષ્કા શર્મા અહીં મનાવશે વિરાટ કોહલીનો જન્મદિવસ, જુઓ તસવીરો",entertainment
"251 રૂપિયામાં સ્માર્ટફોન આપનારી કંપનીના ખરાબ હાલ, ઓફિસમાં સન્નાટો",business
2020માં બંધ થઈ જશે રતન ટાટાની ડ્રીમ Nano કાર,business
"લાલ કપડામાં જુઓ ઐશ્વર્યાનો ઢાસુ અંદાજ, એકવાર તો જોવા જેવી છે આ તસવીરો",entertainment
બ્લેક Bikini પહેરી પૂલમાં ઉતરી 'નાગિન',entertainment
શાનદાર ફીચર સાથે સજ્જ છે 1.8 લાખ રૂપિયાની આ સ્પોર્ટસ બાઈક,tech
"આ એપથી થશે Amazon પર જલ્દી શોપિંગ, આવી રીતે થશે ફાયદો",tech
"અંડર વોટર સ્ટંટ કરતી જોવા મળી દિશા પટની, ઈન્ટાગ્રામ પર શેર કર્યો Video",entertainment
પ્રિયંકા ચોપડાની ફિલ્મ'ધ સ્કાય ઇઝ પિંક' આ દિવસે થશે રિલીઝ,entertainment
આ સરકારી કંપની સેલરી વગરના લોકોને પણ આપશે લોન,business
ઈન્ફોસિસના CEO અને MD પદ પર સલિલ પારેખની નિમણૂક,business
'સેક્રેડ ગેમ્સ' બાદ રાધિકા આપ્ટેના બોલ્ડ અવતારે ફેન્સને કર્યા ઘાયલ,entertainment
"સપના જેવી જ છે Aamby Valleyની લાઈફ, જુઓ Pics",business
"અરે વાહ! વિડિયો માટે ફેસબૂકમાં આવ્યું ખાસ સેક્શન, આ રીતે કરશે કામ",tech
"Samsung M10, M20નો બીજો સેલ 12 ફેબ્રુઆરીએ, આ રીતે બચાવો રૂ. 3,110",tech
અડધો કિલો સોનું પણ એકત્ર ના કરી શકી મોદી સરકારની ગોલ્ડ સ્કીમ,business
"માત્ર 1 હજાર રૂપિયામાં ઘરે લાવો AC, ઘરે બેઠા જ આ રીતે કરો બુક!",business
NPAનો અંત લાવવા સરકાર દ્વારા તૈયાર કરાયો આ એજન્ડા,business
"આ પેલેસમાં યોજાશે પ્રિયંકા-નીકના  લગ્ન, એક રાતનું ભાડું છે 43 લાખ રૂપિયા",entertainment
થવાનું છે વિભૂતિજીની ફેવરેઇટ 'ભાભીજી'નું મર્ડર !,entertainment
Bigg Bossમાં પહોંચ્યા અનૂપ જલોટાની ખાસ 'ફ્રેંડ'નો આ અંદાજ નહી જોયો હોય તમે,entertainment
GSTમાં રાહત બાદ મોદી સરાકર હવે નાના વેપારીઓને આપી શકે છે 4 મોટી રાહત!,business
દબંગ-3માં સલમાનની સાથે રોમાન્સ કરતી જોવા મળશે મોની રોય!,entertainment
